condition_id,market_duration,from,to,seconds
0xb617a357f9a144c4bde176bbbd4f4d355d0d45ded5b1454ead2c7ae8b2bfbe50,300,Down,Up,5
0xb617a357f9a144c4bde176bbbd4f4d355d0d45ded5b1454ead2c7ae8b2bfbe50,300,Up,Down,8
0x341f1a491ca9b6bd4317def4248ba27c5a6b2cf2cf6c5371d62eed551851b104,300,Up,Down,13
0x341f1a491ca9b6bd4317def4248ba27c5a6b2cf2cf6c5371d62eed551851b104,300,Down,Up,3
0x74e25da9461e602654d02878e5389d0b8c4e21ee7a3002632164464ae324db23,300,Down,Up,46
0x74e25da9461e602654d02878e5389d0b8c4e21ee7a3002632164464ae324db23,300,Up,Down,8
0x74e25da9461e602654d02878e5389d0b8c4e21ee7a3002632164464ae324db23,300,Down,Up,24
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Down,Up,43
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Up,Down,4
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Down,Up,6
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Up,Down,6
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Down,Up,27
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Up,Down,6
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Down,Up,4
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Up,Down,4
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Down,Up,9
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Up,Down,2
0x964430af552511f3e11c6465079fc8f6702806c15fc27cada69b74fb94f76f48,300,Down,Up,9
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Up,Down,18
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Down,Up,3
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Up,Down,12
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Down,Up,19
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Up,Down,4
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Down,Up,8
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Up,Down,9
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Down,Up,15
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Up,Down,4
0x4faad165cc0a1020d28f300f1ff8215a3d52d97116fd10a16af178f519daa3ae,300,Down,Up,14
0x6c6ecfd1b4d54a26fb9090440be610badbd8f8e5446b79c61fd6ca375c3bcb25,300,Up,Down,6
0x6c6ecfd1b4d54a26fb9090440be610badbd8f8e5446b79c61fd6ca375c3bcb25,300,Down,Up,16
0x6c6ecfd1b4d54a26fb9090440be610badbd8f8e5446b79c61fd6ca375c3bcb25,300,Up,Down,15
0x6c6ecfd1b4d54a26fb9090440be610badbd8f8e5446b79c61fd6ca375c3bcb25,300,Down,Up,1
0x6c6ecfd1b4d54a26fb9090440be610badbd8f8e5446b79c61fd6ca375c3bcb25,300,Up,Down,27
0x6c6ecfd1b4d54a26fb9090440be610badbd8f8e5446b79c61fd6ca375c3bcb25,300,Down,Up,6
0x6c6ecfd1b4d54a26fb9090440be610badbd8f8e5446b79c61fd6ca375c3bcb25,300,Up,Down,53
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Down,Up,1
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Up,Down,24
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Down,Up,8
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Up,Down,15
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Down,Up,11
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Up,Down,7
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Down,Up,29
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Up,Down,5
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Down,Up,6
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Up,Down,6
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Down,Up,4
0xac541ed16a1b76c8caa7b058a4ea7f5336e4cf7ef7154c09699c86ed0b0786e5,300,Up,Down,8
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Up,Down,5
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Down,Up,6
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Up,Down,6
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Down,Up,2
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Down,Up,15
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Down,Up,3
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Up,Down,9
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Down,Up,6
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Up,Down,5
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Down,Up,19
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Up,Down,1
0xccba3a5481c5b9595a3b87f92260efb4b7e99ddf6d1c3f457046b37f6adee3f2,300,Down,Up,14
0x57eca3c2fc8f6cf2c5892b0c3313be9408d9c13ac0195c30e961007f24f66011,300,Up,Down,17
0x63e8f53a3ef81529ec4eacf8c7f1e7637bb3315c4e7d8e82cfe0a3e52b700947,300,Down,Up,9
0x63e8f53a3ef81529ec4eacf8c7f1e7637bb3315c4e7d8e82cfe0a3e52b700947,300,Up,Down,14
0x63e8f53a3ef81529ec4eacf8c7f1e7637bb3315c4e7d8e82cfe0a3e52b700947,300,Up,Down,32
0x63e8f53a3ef81529ec4eacf8c7f1e7637bb3315c4e7d8e82cfe0a3e52b700947,300,Down,Up,24
0x63e8f53a3ef81529ec4eacf8c7f1e7637bb3315c4e7d8e82cfe0a3e52b700947,300,Up,Down,9
0x63e8f53a3ef81529ec4eacf8c7f1e7637bb3315c4e7d8e82cfe0a3e52b700947,300,Down,Up,3
0x63e8f53a3ef81529ec4eacf8c7f1e7637bb3315c4e7d8e82cfe0a3e52b700947,300,Up,Down,6
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Down,Up,27
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Up,Down,1
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Down,Up,13
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Up,Down,4
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Down,Up,9
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Up,Down,15
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Up,Down,17
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Down,Up,14
0x6d2c43dbbcf6d6dc400a4869472b398a7809842478b6337b8c89ba3798f5886b,300,Up,Down,12
0xb0432bc6b84acdc03d77e270bc9ef803b48cd71c07473ac076206ffbe500733d,300,Up,Down,7
0xb0432bc6b84acdc03d77e270bc9ef803b48cd71c07473ac076206ffbe500733d,300,Down,Up,8
0xb0432bc6b84acdc03d77e270bc9ef803b48cd71c07473ac076206ffbe500733d,300,Up,Down,15
0xb0432bc6b84acdc03d77e270bc9ef803b48cd71c07473ac076206ffbe500733d,300,Down,Up,19
0xb0432bc6b84acdc03d77e270bc9ef803b48cd71c07473ac076206ffbe500733d,300,Up,Down,93
0xb0432bc6b84acdc03d77e270bc9ef803b48cd71c07473ac076206ffbe500733d,300,Down,Up,44
0xbdd183bc4bdb8824dbf6983f84c6cefca16e3481513ced06b8edc7e689fe462e,300,Up,Down,9
0xbdd183bc4bdb8824dbf6983f84c6cefca16e3481513ced06b8edc7e689fe462e,300,Down,Up,12
0xbdd183bc4bdb8824dbf6983f84c6cefca16e3481513ced06b8edc7e689fe462e,300,Up,Down,5
0xbdd183bc4bdb8824dbf6983f84c6cefca16e3481513ced06b8edc7e689fe462e,300,Down,Up,4
0xbdd183bc4bdb8824dbf6983f84c6cefca16e3481513ced06b8edc7e689fe462e,300,Up,Down,4
0xbdd183bc4bdb8824dbf6983f84c6cefca16e3481513ced06b8edc7e689fe462e,300,Down,Up,12
0xbdd183bc4bdb8824dbf6983f84c6cefca16e3481513ced06b8edc7e689fe462e,300,Up,Down,10
0xbdd183bc4bdb8824dbf6983f84c6cefca16e3481513ced06b8edc7e689fe462e,300,Down,Up,23
0x3e30c85b49fb21aa6ebfc7c4ad315955efa80c02536464cd5e69701771421a45,300,Down,Up,15
0x3e30c85b49fb21aa6ebfc7c4ad315955efa80c02536464cd5e69701771421a45,300,Up,Down,53
0x3941559f7ecf8a3545425a86d91f8aaa8040821e7cb6897d0237b8aff1119266,300,Up,Down,23
0x3941559f7ecf8a3545425a86d91f8aaa8040821e7cb6897d0237b8aff1119266,300,Down,Up,4
0x3941559f7ecf8a3545425a86d91f8aaa8040821e7cb6897d0237b8aff1119266,300,Up,Down,5
0x3941559f7ecf8a3545425a86d91f8aaa8040821e7cb6897d0237b8aff1119266,300,Down,Up,69
0x3941559f7ecf8a3545425a86d91f8aaa8040821e7cb6897d0237b8aff1119266,300,Up,Down,42
0x022700f76dbcb3cb2ba0516ddf7942505c6464239b248b90848d92124669f1a0,300,Down,Up,10
0x022700f76dbcb3cb2ba0516ddf7942505c6464239b248b90848d92124669f1a0,300,Up,Down,3
0x2ee6a0a345e276005fcd18b9a2537edeb184c7bd3561bf30d46aa29ab116b9e1,300,Down,Up,108
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Up,Down,21
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Down,Up,3
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Up,Down,15
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Down,Up,4
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Down,Up,8
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Up,Down,3
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Down,Up,1
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Up,Down,15
0x6e3b6d1296df6a58a17d72ecf0fa77be1b205ad384d5cc7c276be47a6d3e3b94,300,Down,Up,43
0x1224e67a0c20a16e06b3bdef50a2b89916624430c0964f4e677bf692076fb59c,300,Up,Down,5
0x1224e67a0c20a16e06b3bdef50a2b89916624430c0964f4e677bf692076fb59c,300,Down,Up,13
0x1224e67a0c20a16e06b3bdef50a2b89916624430c0964f4e677bf692076fb59c,300,Up,Down,26
0x1224e67a0c20a16e06b3bdef50a2b89916624430c0964f4e677bf692076fb59c,300,Down,Up,5
0x1224e67a0c20a16e06b3bdef50a2b89916624430c0964f4e677bf692076fb59c,300,Up,Down,4
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Up,Down,24
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Down,Up,6
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Up,Down,14
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Down,Up,15
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Up,Down,9
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Down,Up,9
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Up,Down,11
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Down,Up,4
0x2076b9194a81ebad421cf4554bedb5d738dbeae95eb5e050e315b72f6c23d07b,300,Up,Down,15
0xd32fc3ec49d97abdca93c2fd1557cdee99369530b72c30648d61992cc47b0c44,300,Down,Up,4
0xd32fc3ec49d97abdca93c2fd1557cdee99369530b72c30648d61992cc47b0c44,300,Up,Down,12
0xd32fc3ec49d97abdca93c2fd1557cdee99369530b72c30648d61992cc47b0c44,300,Down,Up,3
0xd32fc3ec49d97abdca93c2fd1557cdee99369530b72c30648d61992cc47b0c44,300,Up,Down,12
0xd32fc3ec49d97abdca93c2fd1557cdee99369530b72c30648d61992cc47b0c44,300,Down,Up,5
0xd32fc3ec49d97abdca93c2fd1557cdee99369530b72c30648d61992cc47b0c44,300,Up,Down,7
0xd32fc3ec49d97abdca93c2fd1557cdee99369530b72c30648d61992cc47b0c44,300,Down,Up,61
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Down,Up,12
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Up,Down,3
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Down,Up,8
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Down,Up,2
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Up,Down,3
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Down,Up,2
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Down,Up,4
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Up,Down,2
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Down,Up,3
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Up,Down,6
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Down,Up,3
0x75bf8181f6c2030645abbbd5454a4fca28f6a51a31e71c014a01fbabc336c05a,300,Up,Down,12
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Down,Up,30
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Up,Down,5
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Down,Up,17
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Up,Down,15
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Down,Up,2
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Up,Down,22
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Down,Up,8
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Up,Down,5
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Down,Up,9
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Down,Up,2
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Up,Down,3
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Down,Up,75
0xcfcecb946ada8899d466521338acb458dfd6c0660cb4748c9b4f04bc460dde6e,300,Up,Down,20
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,26
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,6
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,1
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,6
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,8
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,4
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,11
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,4
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,18
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,3
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,10
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,6
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,2
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,9
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,15
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,6
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,3
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,3
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,1
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Up,Down,5
0x1d3ec37da807ac4f2b48acb372794073c5ba072a27547aade296013fd2b6de11,300,Down,Up,3
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Down,Up,37
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Up,Down,47
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Down,Up,25
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Up,Down,2
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Down,Up,24
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Up,Down,6
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Down,Up,5
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Up,Down,2
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Down,Up,3
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Up,Down,3
0x3c11fb58fa0ad9578edd9a73274944b1c2aedcc7c0042157a2591247f98b9164,300,Down,Up,9
0xf822df3801846a42f2264945b60075a1d4cdf872529d4e5fab6d455ec4a37dd9,300,Up,Down,3
0xf822df3801846a42f2264945b60075a1d4cdf872529d4e5fab6d455ec4a37dd9,300,Down,Up,7
0xf822df3801846a42f2264945b60075a1d4cdf872529d4e5fab6d455ec4a37dd9,300,Up,Down,15
0xf822df3801846a42f2264945b60075a1d4cdf872529d4e5fab6d455ec4a37dd9,300,Up,Down,3
0xf822df3801846a42f2264945b60075a1d4cdf872529d4e5fab6d455ec4a37dd9,300,Down,Up,3
0xf822df3801846a42f2264945b60075a1d4cdf872529d4e5fab6d455ec4a37dd9,300,Up,Down,10
0xf822df3801846a42f2264945b60075a1d4cdf872529d4e5fab6d455ec4a37dd9,300,Up,Down,6
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,36
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,18
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,23
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,1
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,8
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,16
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,4
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,6
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,1
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,11
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,4
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,5
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,3
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,5
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,2
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,1
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,3
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,3
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,5
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,3
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Down,Up,9
0xbdf802f8f025a1175fd102ce6078a006d0f9b1089e352f103a85210a948c6751,300,Up,Down,7
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Up,Down,9
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Down,Up,5
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Up,Down,4
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Down,Up,2
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Up,Down,7
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Down,Up,3
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Up,Down,26
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Down,Up,9
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Up,Down,9
0xb4bf4b631c1b6ad14bf0f93886b70d8774d0179ccb400a7d045ea9250766a4f9,300,Down,Up,6
0xf116b9952570d1800f28ecd8cd0c4a00da785b3aac29e766bba8a9ea102efc90,300,Up,Down,23
0xf116b9952570d1800f28ecd8cd0c4a00da785b3aac29e766bba8a9ea102efc90,300,Down,Up,1
0xf116b9952570d1800f28ecd8cd0c4a00da785b3aac29e766bba8a9ea102efc90,300,Up,Down,18
0xf116b9952570d1800f28ecd8cd0c4a00da785b3aac29e766bba8a9ea102efc90,300,Down,Up,5
0xf116b9952570d1800f28ecd8cd0c4a00da785b3aac29e766bba8a9ea102efc90,300,Up,Down,31
0xf116b9952570d1800f28ecd8cd0c4a00da785b3aac29e766bba8a9ea102efc90,300,Down,Up,1
0xa1690cc1ffbc1fd9b6980ff1fb12402de1837da1ab9f68e15674a2fccc44ee79,300,Up,Down,27
0xa1690cc1ffbc1fd9b6980ff1fb12402de1837da1ab9f68e15674a2fccc44ee79,300,Down,Up,11
0xa1690cc1ffbc1fd9b6980ff1fb12402de1837da1ab9f68e15674a2fccc44ee79,300,Up,Down,6
0x76e5efa7c8fa420e967f6fc3129ffda036d11b892334f359d0c1e0c42af345cf,300,Up,Down,3
0x76e5efa7c8fa420e967f6fc3129ffda036d11b892334f359d0c1e0c42af345cf,300,Down,Up,16
0x76e5efa7c8fa420e967f6fc3129ffda036d11b892334f359d0c1e0c42af345cf,300,Up,Down,14
0x76e5efa7c8fa420e967f6fc3129ffda036d11b892334f359d0c1e0c42af345cf,300,Down,Up,43
0xe01f84308bfaf64d5d0088f7a392a12da0b118a59f8634dbd1429136282b11dc,300,Down,Up,2
0xe01f84308bfaf64d5d0088f7a392a12da0b118a59f8634dbd1429136282b11dc,300,Up,Down,39
0xe01f84308bfaf64d5d0088f7a392a12da0b118a59f8634dbd1429136282b11dc,300,Down,Up,114
0xe01f84308bfaf64d5d0088f7a392a12da0b118a59f8634dbd1429136282b11dc,300,Up,Down,2
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Down,Up,1
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Up,Down,18
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Down,Up,2
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Up,Down,4
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Down,Up,41
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Up,Down,9
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Down,Up,45
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Up,Down,9
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Down,Up,2
0x3e9935c3802a6f232aca18028c01d073665f41707ed79b9c805a7e1e6527969c,300,Up,Down,6
0x47441e2eb19292033466522ea4af50c2323094f9341841a8ddf2352441cd7661,300,Up,Down,14
0x47441e2eb19292033466522ea4af50c2323094f9341841a8ddf2352441cd7661,300,Down,Up,21
